frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
85,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00086.jpg,1936,1216,1,0.874800,761.995,482.417,1105.753,811.330,0.960000,1,0.860235,761.878,482.729,1105.303,812.438,0.960755,1,0.859274,761.884,482.697,1105.324,812.455,0.960840,1,1,3.064663,0.719332,1.251249,1.094082,13.287,12.404,13.546
86,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00087.jpg,1936,1216,1,0.898741,763.989,481.165,1101.005,813.721,0.969859,1,0.884719,763.829,481.489,1100.477,814.561,0.970567,1,0.883811,763.850,481.458,1100.510,814.532,0.970695,1,1,3.196871,0.759902,1.312702,1.124266,12.830,12.716,13.355
87,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00088.jpg,1936,1216,1,0.898710,763.988,481.165,1101.012,813.734,0.999933,1,0.883811,763.850,481.458,1100.510,814.532,0.999660,1,0.882959,763.874,481.426,1100.587,814.484,0.999457,1,1,3.185710,0.787622,1.239560,1.158528,14.632,13.855,13.475
88,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00089.jpg,1936,1216,1,0.907159,764.669,478.905,1098.931,793.109,0.924066,1,0.891291,764.530,479.257,1098.493,794.762,0.927029,1,0.890408,764.545,479.196,1098.500,794.703,0.926753,1,1,3.455776,0.734687,1.576537,1.144552,12.681,12.743,16.136
89,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00090.jpg,1936,1216,1,0.907134,764.668,478.904,1098.930,793.070,0.999868,1,0.890408,764.545,479.196,1098.500,794.703,0.999556,1,0.889519,764.569,479.193,1098.477,794.646,0.999667,1,1,2.458073,0.421041,0.983666,1.053367,12.741,12.317,13.260
90,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00091.jpg,1936,1216,1,0.910319,764.411,479.877,1097.987,794.054,0.990241,1,0.892997,764.323,480.126,1097.521,795.657,0.990486,1,0.892174,764.348,480.100,1097.521,795.621,0.990558,1,1,2.520455,0.523071,0.899243,1.098141,13.455,13.029,12.994
91,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00092.jpg,1936,1216,1,0.887955,761.599,481.821,1095.255,800.312,0.958545,1,0.869067,761.632,481.998,1094.789,801.581,0.960186,1,0.868292,761.655,481.987,1094.853,801.588,0.960188,1,1,2.564435,0.505265,0.968711,1.090459,13.928,12.883,13.558
92,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00093.jpg,1936,1216,1,0.844466,761.398,483.852,1085.243,800.367,0.963066,1,0.817947,761.067,483.829,1086.528,801.523,0.967807,1,0.817014,761.010,483.819,1086.579,801.588,0.967712,1,1,2.738887,0.596111,1.003322,1.139455,12.475,12.137,13.107
93,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00094.jpg,1936,1216,1,0.898701,760.793,482.999,1087.649,772.864,0.902979,1,0.880488,760.817,483.123,1087.208,775.574,0.913888,1,0.879883,760.832,483.134,1087.222,775.702,0.914442,1,1,2.775007,0.584825,1.069802,1.120379,12.983,12.450,13.064
94,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00095.jpg,1936,1216,1,0.899642,761.628,481.732,1086.347,787.170,0.943126,1,0.881125,761.650,481.892,1085.940,789.474,0.944984,1,0.880505,761.672,481.921,1085.987,789.537,0.945326,1,1,2.647197,0.509615,1.044478,1.093104,12.752,12.909,13.100
95,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00096.jpg,1936,1216,1,0.910459,762.456,479.267,1086.729,786.140,0.984995,1,0.892102,762.499,479.512,1086.395,788.256,0.984448,1,0.891571,762.517,479.547,1086.466,788.319,0.984407,1,1,2.264501,0.468512,0.727512,1.068477,13.502,12.915,12.775
96,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00097.jpg,1936,1216,1,0.911020,768.973,477.835,1087.410,790.376,0.960462,1,0.891064,769.044,478.113,1087.136,792.110,0.961525,1,0.890526,769.080,478.153,1087.188,792.182,0.961525,1,1,2.252459,0.437671,0.728327,1.086461,12.314,12.111,12.019
97,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00098.jpg,1936,1216,1,0.910973,768.965,477.835,1087.408,790.369,0.999942,1,0.890526,769.080,478.153,1087.188,792.182,0.999369,1,0.890015,769.123,478.232,1087.272,792.274,0.999057,1,1,2.350897,0.515078,0.740817,1.095002,12.899,12.592,13.277
98,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00099.jpg,1936,1216,1,0.914061,772.471,477.098,1087.491,796.607,0.967379,1,0.892923,772.634,477.495,1087.358,798.095,0.968265,1,0.892463,772.671,477.550,1087.420,798.187,0.968282,1,1,2.038395,0.306388,0.644466,1.087540,12.719,13.218,13.338
99,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00100.jpg,1936,1216,1,0.914020,772.482,477.097,1087.488,796.629,0.999887,1,0.892463,772.671,477.550,1087.420,798.187,0.999229,1,0.892032,772.723,477.605,1087.504,798.305,0.999024,1,1,2.150074,0.389040,0.674299,1.086736,13.450,12.995,13.471
100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00101.jpg,1936,1216,1,0.902115,775.834,477.500,1087.130,800.872,0.974199,1,0.878995,776.118,477.958,1087.130,802.230,0.974724,1,0.878563,776.192,478.033,1087.292,802.358,0.974816,1,1,2.141141,0.415898,0.627372,1.097871,12.858,12.114,13.309
101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00102.jpg,1936,1216,1,0.897010,776.898,479.480,1088.068,807.687,0.967204,1,0.872794,777.287,479.917,1088.196,809.019,0.966698,1,0.872400,777.346,479.947,1088.354,809.159,0.966865,1,1,2.481157,0.550135,0.743034,1.187988,13.966,12.940,13.339
102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00103.jpg,1936,1216,1,0.900984,779.600,482.102,1088.165,800.809,0.962332,1,0.877136,780.093,482.429,1088.425,803.117,0.964946,1,0.876796,780.149,482.454,1088.565,803.311,0.965196,1,1,3.171746,0.569007,1.339921,1.262818,12.769,12.709,12.923
103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00104.jpg,1936,1216,1,0.817832,778.721,483.242,1087.793,810.498,0.963162,1,0.785399,779.324,483.523,1088.159,812.425,0.965268,1,0.784992,779.403,483.538,1088.291,812.556,0.965544,1,1,4.789412,1.122237,2.205329,1.461846,13.425,12.888,13.462
104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00105.jpg,1936,1216,1,0.886401,780.505,480.587,1086.848,799.837,0.951232,1,0.860255,781.115,481.038,1087.389,802.198,0.953728,1,0.859749,781.189,481.055,1087.433,802.343,0.953533,1,1,4.390533,0.841403,2.259458,1.289672,12.929,13.159,12.586
105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00106.jpg,1936,1216,1,0.886453,780.513,480.589,1086.837,799.844,0.999910,1,0.859749,781.189,481.055,1087.433,802.343,0.999112,1,0.859265,781.221,481.091,1087.560,802.515,0.998833,1,1,2.618587,0.613588,0.816020,1.188980,13.436,12.222,13.141
106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00107.jpg,1936,1216,1,0.739816,781.222,480.844,1082.378,812.139,0.946506,1,0.693367,780.320,481.237,1084.548,812.970,0.955895,1,0.692246,780.439,481.249,1084.575,813.120,0.956010,1,1,5.325975,1.343403,2.505586,1.476986,13.520,12.879,12.753
107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00108.jpg,1936,1216,1,0.822548,778.409,479.961,1081.139,803.387,0.958294,1,0.786780,779.157,480.517,1081.882,805.881,0.964369,1,0.785396,779.186,480.504,1081.979,806.076,0.964372,1,1,4.920777,0.806831,2.891931,1.222016,12.741,12.140,13.634
108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00109.jpg,1936,1216,1,0.891816,778.942,480.140,1075.284,821.191,0.928335,1,0.865716,779.727,480.651,1076.021,822.548,0.931644,1,0.864859,779.765,480.652,1076.042,822.714,0.931461,1,1,2.715514,0.644358,0.874232,1.196924,12.575,12.128,12.968
109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00110.jpg,1936,1216,1,0.847043,779.018,483.864,1072.007,846.418,0.911247,1,0.816363,779.900,484.125,1072.631,846.386,0.914911,1,0.815382,779.902,484.127,1072.659,846.518,0.915152,1,1,3.498297,0.640677,1.525489,1.332131,13.507,12.570,13.735
110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00111.jpg,1936,1216,1,0.857549,776.971,484.428,1064.893,812.555,0.877521,1,0.819517,776.680,484.676,1065.946,815.065,0.882341,1,0.818301,776.792,484.654,1065.945,815.260,0.882814,1,1,3.116632,0.770191,1.258497,1.087944,12.609,14.548,13.540
111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00112.jpg,1936,1216,1,0.881988,771.026,484.766,1056.828,807.300,0.936410,1,0.847874,770.803,484.995,1057.030,810.300,0.935550,1,0.846761,770.891,484.973,1057.043,810.496,0.935511,1,1,3.316018,0.928206,1.286065,1.101747,13.558,12.833,13.584
112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00113.jpg,1936,1216,1,0.901429,768.988,484.475,1050.673,803.255,0.958593,1,0.867566,768.790,484.701,1050.855,806.891,0.960631,1,0.866339,768.959,484.652,1050.859,807.051,0.960685,1,1,3.575404,0.788704,1.714989,1.071711,12.992,12.862,13.322
113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00114.jpg,1936,1216,1,0.897916,766.812,484.157,1045.904,821.212,0.923485,1,0.865464,766.736,484.339,1046.165,823.816,0.927331,1,0.864364,766.779,484.301,1046.200,823.916,0.927221,1,1,3.681406,1.018802,1.485497,1.177107,13.540,13.578,13.657
114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00115.jpg,1936,1216,1,0.906250,762.949,484.009,1041.445,808.095,0.932910,1,0.875130,762.894,484.150,1041.860,811.919,0.937134,1,0.874029,762.931,484.087,1041.889,811.956,0.936865,1,1,3.921260,0.866958,1.857272,1.197030,12.879,13.320,12.749
115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00116.jpg,1936,1216,1,0.906203,762.948,484.011,1041.434,808.116,0.999887,1,0.874029,762.931,484.087,1041.889,811.956,0.999462,1,0.872944,762.987,484.050,1041.860,812.045,0.999309,1,1,3.664089,0.790129,1.671283,1.202677,13.410,13.526,13.590
116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00117.jpg,1936,1216,1,0.902733,758.534,483.313,1036.701,807.248,0.963077,1,0.870970,758.558,483.337,1037.226,811.262,0.963921,1,0.869906,758.595,483.313,1037.230,811.302,0.963858,1,1,3.668084,0.680151,1.879025,1.108909,13.095,12.827,12.906
117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00118.jpg,1936,1216,1,0.902641,758.534,483.312,1036.701,807.275,0.999910,1,0.869906,758.595,483.313,1037.230,811.302,0.999653,1,0.868854,758.622,483.283,1037.169,811.329,0.999514,1,1,3.343465,0.764411,1.388237,1.190817,13.282,12.867,13.589
118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00119.jpg,1936,1216,1,0.910197,757.803,482.631,1034.505,819.279,0.952502,1,0.876055,757.885,482.586,1035.005,821.895,0.956735,1,0.874971,757.908,482.550,1034.999,821.869,0.957041,1,1,3.633827,0.717299,1.803051,1.113477,12.771,13.355,12.424
119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00120.jpg,1936,1216,1,0.910157,757.803,482.637,1034.505,819.240,0.999865,1,0.874971,757.908,482.550,1034.999,821.869,0.999712,1,0.873966,757.926,482.529,1035.065,821.814,0.999475,1,1,3.077083,0.784942,1.171891,1.120250,13.494,12.794,13.927
120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00121.jpg,1936,1216,1,0.910472,757.721,482.781,1031.846,813.097,0.971612,1,0.875490,757.845,482.681,1032.412,816.665,0.974866,1,0.874621,757.859,482.675,1032.510,816.612,0.974936,1,1,2.615514,0.602520,0.983042,1.029952,12.485,12.598,12.724
121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00122.jpg,1936,1216,1,0.821964,762.447,480.308,1039.299,823.685,0.920945,1,0.774287,762.770,480.183,1039.782,824.267,0.928795,1,0.773318,762.790,480.162,1039.814,824.103,0.929258,1,1,3.558877,1.076158,1.150526,1.332193,12.369,12.012,13.112
122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00123.jpg,1936,1216,1,0.821926,762.446,480.308,1039.300,823.710,0.999921,1,0.773318,762.790,480.162,1039.814,824.103,0.999278,1,0.772481,762.805,480.159,1039.891,824.008,0.999383,1,1,4.181950,1.300103,1.471885,1.409961,12.641,12.473,14.427
123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00124.jpg,1936,1216,1,0.852737,782.779,481.968,1084.856,795.724,0.735922,1,0.808400,783.622,482.123,1086.147,798.234,0.736722,1,0.807409,783.652,482.111,1086.208,798.251,0.736975,1,1,4.068426,0.398506,2.556841,1.113079,12.049,11.887,12.524
124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00125.jpg,1936,1216,1,0.860508,838.677,479.101,1098.701,830.392,0.709390,1,0.804531,839.602,479.108,1099.430,829.523,0.716692,1,0.803334,839.587,479.096,1099.431,829.382,0.717246,1,1,3.383670,0.884434,1.178317,1.320919,12.193,11.931,12.562
125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00126.jpg,1936,1216,1,0.859835,844.782,478.805,1099.019,822.936,0.953869,1,0.801754,845.806,478.864,1099.754,822.900,0.955853,1,0.800619,845.812,478.843,1099.665,822.730,0.955990,1,1,2.992448,0.677140,1.120364,1.194944,12.832,12.651,12.780
126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00127.jpg,1936,1216,1,0.859822,844.782,478.805,1099.025,822.943,0.999953,1,0.800619,845.812,478.843,1099.665,822.730,0.999074,1,0.799520,845.764,478.822,1099.561,822.539,0.998787,1,1,3.518276,0.960593,1.281835,1.275848,12.096,12.716,12.630
127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00128.jpg,1936,1216,1,0.867593,847.968,478.970,1098.490,821.474,0.980687,1,0.808491,848.972,479.032,1099.048,821.359,0.980657,1,0.807517,849.022,479.012,1098.845,821.141,0.979794,1,1,3.285493,0.844911,1.203095,1.237486,12.636,12.140,13.141
128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00129.jpg,1936,1216,1,0.853457,849.601,478.665,1098.917,834.214,0.955633,1,0.790561,850.606,478.743,1099.313,832.147,0.961507,1,0.789648,850.562,478.703,1099.143,831.957,0.961573,1,1,2.907688,0.604969,1.072813,1.229906,12.150,11.934,12.817
129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00130.jpg,1936,1216,1,0.782995,839.611,478.372,1098.983,853.688,0.910602,1,0.711406,840.471,478.472,1099.337,849.051,0.916226,1,0.710340,840.503,478.439,1099.172,848.802,0.916611,1,1,5.002136,1.376742,2.109178,1.516217,12.495,12.101,12.812
130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00131.jpg,1936,1216,1,0.746860,826.277,478.045,1091.924,822.861,0.851929,1,0.686223,826.686,477.792,1091.947,821.845,0.856270,1,0.685424,826.701,477.724,1091.818,821.613,0.856216,1,1,3.949868,0.915980,1.786738,1.247149,12.589,11.605,12.131
131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00132.jpg,1936,1216,1,0.612117,815.469,477.541,1069.371,831.824,0.857697,1,0.575211,815.799,477.536,1062.130,791.900,0.780557,1,0.575211,815.799,477.536,1062.130,791.900,0.781534,0,0,,,,,14.681,13.522,11.637
132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00133.jpg,1936,1216,1,0.462194,803.367,477.841,1055.163,723.692,0.634134,1,0.459499,803.379,477.683,1055.407,725.682,0.738005,1,0.459499,803.379,477.683,1055.407,725.682,0.738005,0,0,,,,,11.508,11.663,11.672
133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00134.jpg,1936,1216,1,0.840991,801.560,479.758,1038.205,884.646,0.570372,1,0.784825,802.349,479.826,1038.107,876.281,0.587309,1,0.783906,802.364,479.810,1038.049,875.944,0.587764,1,1,4.124706,0.757695,2.049530,1.317481,12.296,11.934,12.977
134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00135.jpg,1936,1216,1,0.720299,796.007,479.885,1034.866,879.347,0.950672,1,0.652366,796.802,479.924,1034.817,871.864,0.952654,1,0.651341,796.783,479.920,1034.779,871.501,0.952495,1,1,4.007067,0.810551,1.740002,1.456514,13.076,12.558,15.745
135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00136.jpg,1936,1216,1,0.724853,795.759,479.636,1033.303,879.147,0.991316,1,0.655523,796.566,479.684,1033.221,871.336,0.990371,1,0.654403,796.491,479.685,1033.210,870.982,0.990290,1,1,3.840037,0.888606,1.576995,1.374436,12.424,12.162,13.989
136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00137.jpg,1936,1216,1,0.702965,792.201,479.637,1030.348,857.890,0.921937,1,0.630287,792.890,479.685,1030.318,851.481,0.924031,1,0.629267,792.810,479.693,1030.314,851.198,0.924156,1,1,3.659296,1.080407,1.155248,1.423640,12.641,12.915,12.305
137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00138.jpg,1936,1216,1,0.749902,787.528,480.096,1027.187,842.632,0.928267,1,0.676017,788.258,480.150,1027.213,837.984,0.932356,1,0.674902,788.140,480.159,1027.212,837.767,0.932373,1,1,3.410760,0.624324,1.469972,1.316464,12.966,13.901,12.991
138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00139.jpg,1936,1216,1,0.786974,795.308,478.880,1024.047,845.071,0.945333,1,0.717361,795.768,478.954,1023.979,839.778,0.947479,1,0.716273,795.717,478.990,1024.031,839.633,0.947318,1,1,3.498675,0.643072,1.520708,1.334894,12.369,12.379,13.143
139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00140.jpg,1936,1216,1,0.787057,795.323,478.885,1024.047,844.986,0.999687,1,0.716273,795.717,478.990,1024.031,839.633,0.999052,1,0.715034,795.745,479.013,1024.083,839.506,0.999232,1,1,4.491990,1.061908,1.969135,1.460948,12.223,15.803,12.658
140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00141.jpg,1936,1216,1,0.775223,796.365,475.448,1023.453,839.024,0.967664,1,0.705972,796.801,475.661,1023.450,833.680,0.967457,1,0.704731,796.780,475.681,1023.546,833.612,0.967994,1,1,3.404776,0.670902,1.444834,1.289040,12.928,12.869,12.166
141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00142.jpg,1936,1216,1,0.758344,794.825,474.245,1023.229,842.959,0.978470,1,0.683905,795.255,474.496,1023.368,836.940,0.980748,1,0.682624,795.249,474.492,1023.494,836.859,0.980917,1,1,3.970806,0.861879,1.755986,1.352941,12.746,13.908,12.576
142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00143.jpg,1936,1216,1,0.799869,795.147,476.524,1017.463,811.182,0.883444,1,0.724566,795.587,476.726,1017.699,809.708,0.894542,1,0.723233,795.484,476.722,1017.843,809.674,0.895133,1,1,3.116553,0.701512,1.240866,1.174175,12.348,11.942,13.332
143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00144.jpg,1936,1216,1,0.725161,795.102,466.457,1014.480,855.096,0.850963,1,0.640349,795.437,466.760,1014.758,847.194,0.864520,1,0.638864,795.415,466.751,1014.858,847.130,0.864745,1,1,4.092691,1.051284,1.690255,1.351151,13.243,13.338,13.007
144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00145.jpg,1936,1216,1,0.711609,795.306,465.519,1010.447,891.927,0.895354,1,0.627956,795.591,465.905,1010.772,882.279,0.897895,1,0.626438,795.621,465.923,1010.856,882.234,0.897651,1,1,5.110858,1.591378,1.978603,1.540877,12.603,14.422,12.703
145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00146.jpg,1936,1216,1,0.660312,1434.871,0.000,1934.586,937.558,0.000000,1,0.550406,793.571,456.762,1006.415,915.986,0.881724,1,0.550406,793.571,456.762,1006.415,915.986,0.881158,0,0,,,,,13.170,12.818,12.404
146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00147.jpg,1936,1216,1,0.683878,1445.069,0.000,1934.927,930.222,0.971268,1,0.545388,1445.423,0.000,1936.000,925.018,0.000000,1,0.545388,1445.423,0.000,1936.000,925.018,0.000000,0,0,,,,,11.866,12.155,11.918
147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00148.jpg,1936,1216,1,0.651254,1457.376,0.000,1935.328,937.647,0.966559,1,0.535698,799.591,465.269,1008.643,926.012,0.000000,1,0.535698,799.591,465.269,1008.643,926.012,0.000000,0,0,,,,,13.146,13.289,12.424
148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00149.jpg,1936,1216,1,0.651254,1457.376,0.000,1935.328,937.647,1.000000,1,0.535698,799.591,465.269,1008.643,926.012,1.000000,1,0.535698,799.591,465.269,1008.643,926.012,1.000000,0,0,,,,,12.308,11.793,11.882
149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00150.jpg,1936,1216,1,0.713958,800.357,474.789,1012.144,876.780,0.000000,1,0.632516,800.630,475.174,1012.734,867.126,0.832604,1,0.632516,800.630,475.174,1012.734,867.126,0.832604,0,0,,,,,12.991,12.709,12.332
150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00151.jpg,1936,1216,1,0.627092,1466.638,0.000,1935.094,854.233,0.000000,1,0.489532,1467.108,0.000,1936.000,846.070,0.000000,1,0.489532,1467.108,0.000,1936.000,846.070,0.000000,0,0,,,,,11.906,11.798,12.679
151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00152.jpg,1936,1216,1,0.536668,1458.604,0.000,1935.393,954.648,0.879176,1,0.416181,1451.281,0.000,1936.000,892.015,0.917524,1,0.416181,1451.281,0.000,1936.000,892.015,0.917524,0,0,,,,,12.951,12.738,12.744
152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00153.jpg,1936,1216,1,0.585370,802.058,472.499,1004.935,927.709,0.000000,1,0.512623,802.258,472.989,1005.250,920.660,0.000000,1,0.512623,802.258,472.989,1005.250,920.660,0.000000,0,0,,,,,12.215,12.030,11.452
