frame,memory_bank_active_slots,memory_bank_writes,memory_bank_replacements,memory_bank_diversity_skips,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_debug_images_saved
906.0,16.0,21.0,5.0,108.0,0.8073149919509888,0.784268856048584,2.0,0.9626814723014832,0.9013994932174683,1.0,1.0,25.0
907.0,16.0,21.0,5.0,108.0,0.8073149919509888,0.784268856048584,2.0,0.9626814723014832,0.9013994932174683,1.0,1.0,25.0
908.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
909.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
910.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
911.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
912.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
913.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
914.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
915.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
916.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
917.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
918.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
919.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
920.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
921.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
922.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
923.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
924.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
925.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
926.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
927.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
928.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
929.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
930.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
931.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
932.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
933.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
934.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
935.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
936.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
937.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
938.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
939.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
940.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
941.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
942.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
943.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
944.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
945.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
946.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
947.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
948.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
949.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
950.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
951.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
952.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
953.0,16.0,21.0,5.0,108.0,0.7375338077545166,0.706415593624115,1.0,0.9333909153938293,0.9013994932174683,1.0,1.0,25.0
954.0,16.0,21.0,5.0,108.0,0.7599878907203674,0.7475327253341675,1.0,0.9888959527015686,0.9013994932174683,1.0,0.9999999403953552,25.0
955.0,16.0,21.0,5.0,108.0,0.7770965099334717,0.7700634002685547,1.0,0.9964406490325928,0.9013994932174683,1.0,1.0,25.0
956.0,16.0,21.0,5.0,108.0,0.8017059564590454,0.797132670879364,1.0,0.9984928965568542,0.9013994932174683,1.0,0.9999999403953552,25.0
957.0,16.0,21.0,5.0,108.0,0.7957397699356079,0.7805680632591248,1.0,0.9835851192474365,0.9013994932174683,1.0,1.0,25.0
958.0,16.0,21.0,5.0,108.0,0.7640920281410217,0.7623883485794067,1.0,0.999790608882904,0.9013994932174683,1.0,1.0,25.0
959.0,16.0,21.0,5.0,108.0,0.7421702146530151,0.7320677638053894,1.0,0.9926754236221313,0.9013994932174683,1.0,1.0,25.0
960.0,16.0,21.0,5.0,108.0,0.8119624853134155,0.8030149936676025,2.0,0.9942480325698853,0.9013994932174683,1.0,1.0,25.0
961.0,16.0,21.0,5.0,108.0,0.8480731844902039,0.8297994136810303,2.0,0.9763083457946777,0.9013994932174683,1.0,1.0,25.0
962.0,16.0,21.0,5.0,108.0,0.858519434928894,0.8561714291572571,2.0,0.9996023774147034,0.9013994932174683,1.0,1.0,25.0
963.0,16.0,21.0,5.0,108.0,0.865458607673645,0.8635332584381104,2.0,0.9997325539588928,0.9013994932174683,1.0,0.9999999403953552,25.0
964.0,16.0,21.0,5.0,108.0,0.865458607673645,0.8635332584381104,2.0,0.9997325539588928,0.9013994932174683,1.0,0.9999999403953552,25.0
965.0,16.0,21.0,5.0,108.0,0.8486965894699097,0.8447751998901367,2.0,0.9988915324211121,0.9013994932174683,1.0,1.0,25.0
966.0,16.0,21.0,5.0,108.0,0.8487497568130493,0.8448083400726318,2.0,0.9988802671432495,0.9013994932174683,1.0,1.0,25.0
967.0,16.0,21.0,5.0,108.0,0.813852071762085,0.8119214177131653,2.0,0.999731183052063,0.9013994932174683,1.0,0.9999999403953552,25.0
968.0,16.0,21.0,5.0,108.0,0.8138595819473267,0.8119335174560547,2.0,0.999732494354248,0.9013994932174683,1.0,1.0,25.0
969.0,16.0,21.0,5.0,108.0,0.847671627998352,0.8398574590682983,2.0,0.9956087470054626,0.9013994932174683,1.0,1.0,25.0
970.0,16.0,21.0,5.0,108.0,0.7704907655715942,0.7392715811729431,1.0,0.9329783320426941,0.9013994932174683,1.0,1.0,25.0
971.0,16.0,22.0,6.0,108.0,1.0,0.9192842245101929,5.0,0.6484498381614685,0.868659257888794,1.0,1.0,26.0
972.0,16.0,22.0,6.0,108.0,0.9962292313575745,0.9115850925445557,5.0,0.6231834888458252,0.868659257888794,1.0,1.0,26.0
973.0,16.0,22.0,6.0,108.0,0.9871886968612671,0.9125615954399109,5.0,0.6877613067626953,0.868659257888794,1.0,1.0,26.0
974.0,16.0,22.0,6.0,108.0,0.9871886968612671,0.9125615954399109,5.0,0.6877613067626953,0.868659257888794,1.0,1.0,26.0
975.0,16.0,22.0,6.0,108.0,0.8048191070556641,0.7667223215103149,5.0,0.9024421572685242,0.868659257888794,1.0,1.0,26.0
976.0,16.0,22.0,6.0,108.0,0.8285917639732361,0.7834824323654175,5.0,0.8669079542160034,0.868659257888794,1.0,1.0,26.0
977.0,16.0,22.0,6.0,108.0,0.6719182729721069,0.6512306332588196,5.0,0.9697760939598083,0.868659257888794,1.0,1.0,26.0
978.0,16.0,22.0,6.0,108.0,0.7746232748031616,0.733068585395813,5.0,0.885424017906189,0.868659257888794,1.0,0.9999999403953552,26.0
979.0,16.0,22.0,6.0,108.0,0.8137531876564026,0.7651058435440063,5.0,0.8475580215454102,0.868659257888794,1.0,1.0,26.0
980.0,16.0,22.0,6.0,108.0,0.8204042315483093,0.7711042165756226,5.0,0.8438973426818848,0.868659257888794,1.0,1.0,26.0
981.0,16.0,22.0,6.0,108.0,0.820503830909729,0.7711943984031677,5.0,0.843844473361969,0.868659257888794,1.0,1.0,26.0
982.0,16.0,22.0,6.0,108.0,0.8278213143348694,0.7706613540649414,5.0,0.7979109287261963,0.868659257888794,1.0,1.0,26.0
983.0,16.0,22.0,6.0,108.0,0.7679138779640198,0.7068878412246704,5.0,0.774235188961029,0.868659257888794,1.0,1.0,26.0
984.0,16.0,22.0,6.0,108.0,0.73084956407547,0.6938509941101074,5.0,0.9076251983642578,0.868659257888794,1.0,1.0,26.0
985.0,16.0,22.0,6.0,108.0,0.6756128072738647,0.6592136025428772,5.0,0.9808582067489624,0.868659257888794,1.0,1.0,26.0
986.0,16.0,22.0,6.0,108.0,0.837447464466095,0.7860507965087891,5.0,0.8319600224494934,0.868659257888794,1.0,1.0,26.0
987.0,16.0,22.0,6.0,108.0,0.836958646774292,0.7856545448303223,5.0,0.8324922323226929,0.868659257888794,1.0,0.9999999403953552,26.0
988.0,16.0,22.0,6.0,108.0,0.837047278881073,0.7857353687286377,5.0,0.8324472904205322,0.868659257888794,1.0,1.0,26.0
989.0,16.0,22.0,6.0,108.0,0.8155151605606079,0.7644801139831543,5.0,0.8340376019477844,0.868659257888794,1.0,0.9999999403953552,26.0
990.0,16.0,22.0,6.0,108.0,0.785669207572937,0.7334455251693726,5.0,0.8271802067756653,0.868659257888794,1.0,1.0,26.0
991.0,16.0,22.0,6.0,108.0,0.7857695817947388,0.7335421442985535,5.0,0.8271584510803223,0.868659257888794,1.0,0.9999999403953552,26.0
992.0,16.0,22.0,6.0,108.0,0.8013997673988342,0.7464513778686523,5.0,0.8111722469329834,0.868659257888794,1.0,0.9999999403953552,26.0
993.0,16.0,22.0,6.0,108.0,0.803246259689331,0.7486717104911804,5.0,0.8133910894393921,0.868659257888794,1.0,1.0,26.0
994.0,16.0,22.0,6.0,108.0,0.8048267364501953,0.7503260970115662,5.0,0.8138293027877808,0.868659257888794,1.0,1.0,26.0
995.0,16.0,22.0,6.0,108.0,0.7863979935646057,0.7308070063591003,5.0,0.8073426485061646,0.868659257888794,1.0,1.0,26.0
996.0,16.0,22.0,6.0,108.0,0.7537086606025696,0.6993781328201294,5.0,0.8148359656333923,0.868659257888794,1.0,1.0,26.0
997.0,16.0,22.0,6.0,108.0,0.7686443328857422,0.7107501029968262,5.0,0.7934601902961731,0.868659257888794,1.0,0.9999999403953552,26.0
998.0,16.0,22.0,6.0,108.0,0.7828369140625,0.727177083492279,5.0,0.8069311380386353,0.868659257888794,1.0,1.0,26.0
999.0,16.0,22.0,6.0,108.0,0.8510339260101318,0.7912964224815369,5.0,0.7821894884109497,0.868659257888794,1.0,1.0,26.0
1000.0,16.0,22.0,6.0,108.0,0.8510802984237671,0.7913460731506348,5.0,0.7822097539901733,0.868659257888794,1.0,0.9999999403953552,27.0
1001.0,16.0,22.0,6.0,108.0,0.8553940057754517,0.8277702927589417,5.0,0.9469873905181885,0.868659257888794,1.0,0.9999999403953552,27.0
1002.0,16.0,22.0,6.0,108.0,0.8555304408073425,0.8278353214263916,5.0,0.9467230439186096,0.868659257888794,1.0,0.9999999403953552,27.0
1003.0,16.0,22.0,6.0,108.0,0.8555304408073425,0.8278353214263916,5.0,0.9467230439186096,0.868659257888794,1.0,0.9999999403953552,27.0
1004.0,16.0,22.0,6.0,108.0,0.8041130900382996,0.7869444489479065,5.0,0.9790467619895935,0.868659257888794,1.0,1.0,27.0
1005.0,16.0,22.0,6.0,108.0,0.8070266246795654,0.7805138826370239,5.0,0.9510226249694824,0.868659257888794,1.0,1.0,27.0
1006.0,16.0,22.0,6.0,108.0,0.9064110517501831,0.8562302589416504,5.0,0.8389148712158203,0.868659257888794,1.0,1.0,27.0
1007.0,16.0,22.0,6.0,108.0,0.8869109749794006,0.8378490209579468,5.0,0.8452355265617371,0.868659257888794,1.0,1.0,27.0
1008.0,16.0,22.0,6.0,108.0,0.9131090044975281,0.847474217414856,5.0,0.7453567385673523,0.868659257888794,1.0,0.9999999403953552,27.0
1009.0,16.0,22.0,6.0,108.0,0.8771060109138489,0.8456498980522156,5.0,0.9320059418678284,0.868659257888794,1.0,1.0,27.0
1010.0,16.0,22.0,6.0,108.0,0.8535162210464478,0.8088715076446533,5.0,0.8693830370903015,0.868659257888794,1.0,1.0,27.0
1011.0,16.0,22.0,6.0,108.0,0.8249716758728027,0.8144593834877014,5.0,0.9920722842216492,0.868659257888794,1.0,1.0,27.0
1012.0,16.0,22.0,6.0,108.0,0.8254232406616211,0.8141651153564453,5.0,0.9909148216247559,0.868659257888794,1.0,1.0,27.0
1013.0,16.0,22.0,6.0,108.0,0.7797511219978333,0.7708331346511841,5.0,0.9942858815193176,0.868659257888794,1.0,1.0,27.0
1014.0,16.0,22.0,6.0,108.0,0.8061983585357666,0.7952626943588257,5.0,0.9914248585700989,0.868659257888794,1.0,1.0,27.0
1015.0,16.0,22.0,6.0,108.0,0.8062663078308105,0.7953166961669922,5.0,0.9914031028747559,0.868659257888794,1.0,1.0,27.0
1016.0,16.0,22.0,6.0,108.0,0.8030760884284973,0.7902936935424805,5.0,0.9883096218109131,0.868659257888794,1.0,1.0,27.0
1017.0,16.0,22.0,6.0,108.0,0.8030760884284973,0.7902936935424805,5.0,0.9883096218109131,0.868659257888794,1.0,1.0,27.0
1018.0,16.0,22.0,6.0,108.0,0.8344610929489136,0.8047202825546265,5.0,0.9389103651046753,0.868659257888794,1.0,1.0,27.0
1019.0,16.0,22.0,6.0,108.0,0.8552365303039551,0.8154538869857788,5.0,0.8942742347717285,0.868659257888794,1.0,1.0,27.0
1020.0,16.0,22.0,6.0,108.0,0.855232834815979,0.8155218362808228,5.0,0.8946265578269958,0.868659257888794,1.0,1.0,27.0
1021.0,16.0,22.0,6.0,108.0,0.8241937756538391,0.7871840000152588,5.0,0.9075731039047241,0.868659257888794,1.0,1.0,27.0
1022.0,16.0,22.0,6.0,108.0,0.8241937756538391,0.7871840000152588,5.0,0.9075731039047241,0.868659257888794,1.0,1.0,27.0
1023.0,16.0,22.0,6.0,108.0,0.8241937756538391,0.7871840000152588,5.0,0.9075731039047241,0.868659257888794,1.0,1.0,27.0
1024.0,16.0,22.0,6.0,108.0,0.8241937756538391,0.7871840000152588,5.0,0.9075731039047241,0.868659257888794,1.0,1.0,27.0
1025.0,16.0,22.0,6.0,108.0,0.9078986644744873,0.8617242574691772,5.0,0.8611741065979004,0.868659257888794,1.0,1.0,27.0
1026.0,16.0,22.0,6.0,108.0,0.8801611661911011,0.8360159993171692,5.0,0.8720261454582214,0.868659257888794,1.0,0.9999999403953552,27.0
1027.0,16.0,22.0,6.0,108.0,0.8801788091659546,0.836024820804596,5.0,0.8719797134399414,0.868659257888794,1.0,0.9999999403953552,27.0
1028.0,16.0,22.0,6.0,108.0,0.8775740265846252,0.8271918296813965,5.0,0.8377686738967896,0.868659257888794,1.0,1.0,27.0
1029.0,16.0,22.0,6.0,108.0,0.8775740265846252,0.8271918296813965,5.0,0.8377686738967896,0.868659257888794,1.0,1.0,27.0
1030.0,16.0,22.0,6.0,108.0,0.8775740265846252,0.8271918296813965,5.0,0.8377686738967896,0.868659257888794,1.0,1.0,27.0
1031.0,16.0,22.0,6.0,108.0,0.8380075693130493,0.8009128570556641,5.0,0.9071757793426514,0.868659257888794,1.0,1.0,27.0
1032.0,16.0,22.0,6.0,108.0,0.8191235065460205,0.789303183555603,5.0,0.9385977387428284,0.868659257888794,1.0,1.0,27.0
1033.0,16.0,22.0,6.0,108.0,0.8443993926048279,0.8076266050338745,5.0,0.9086770415306091,0.868659257888794,1.0,0.9999999403953552,27.0
1034.0,16.0,22.0,6.0,108.0,0.8443661332130432,0.8076506853103638,5.0,0.9089431166648865,0.868659257888794,1.0,0.9999999403953552,27.0
1035.0,16.0,22.0,6.0,108.0,0.8443661332130432,0.8076506853103638,5.0,0.9089431166648865,0.868659257888794,1.0,0.9999999403953552,27.0
1036.0,16.0,22.0,6.0,108.0,0.8443661332130432,0.8076506853103638,5.0,0.9089431166648865,0.868659257888794,1.0,0.9999999403953552,27.0
1037.0,16.0,22.0,6.0,108.0,0.8443661332130432,0.8076506853103638,5.0,0.9089431166648865,0.868659257888794,1.0,0.9999999403953552,27.0
1038.0,16.0,22.0,6.0,108.0,0.8443661332130432,0.8076506853103638,5.0,0.9089431166648865,0.868659257888794,1.0,0.9999999403953552,27.0
1039.0,16.0,22.0,6.0,108.0,0.8666096329689026,0.8226016759872437,5.0,0.8727490901947021,0.868659257888794,1.0,1.0,27.0
1040.0,16.0,22.0,6.0,108.0,0.8666096329689026,0.8226016759872437,5.0,0.8727490901947021,0.868659257888794,1.0,1.0,27.0
1041.0,16.0,22.0,6.0,108.0,0.8409005999565125,0.8155491352081299,5.0,0.9550874829292297,0.868659257888794,1.0,1.0,27.0
1042.0,16.0,22.0,6.0,108.0,0.8638995289802551,0.818804919719696,5.0,0.8669862747192383,0.868659257888794,1.0,1.0,27.0
1043.0,16.0,22.0,6.0,108.0,0.8638995289802551,0.818804919719696,5.0,0.8669862747192383,0.868659257888794,1.0,1.0,27.0
1044.0,16.0,22.0,6.0,108.0,0.8638995289802551,0.818804919719696,5.0,0.8669862747192383,0.868659257888794,1.0,1.0,27.0
1045.0,16.0,22.0,6.0,108.0,0.8638995289802551,0.818804919719696,5.0,0.8669862747192383,0.868659257888794,1.0,1.0,27.0
1046.0,16.0,22.0,6.0,108.0,0.8638995289802551,0.818804919719696,5.0,0.8669862747192383,0.868659257888794,1.0,1.0,27.0
1047.0,16.0,22.0,6.0,108.0,0.8638995289802551,0.818804919719696,5.0,0.8669862747192383,0.868659257888794,1.0,1.0,27.0
1048.0,16.0,22.0,6.0,108.0,0.8638995289802551,0.818804919719696,5.0,0.8669862747192383,0.868659257888794,1.0,1.0,27.0
1049.0,16.0,22.0,6.0,108.0,0.8473508954048157,0.8017145395278931,5.0,0.8640807271003723,0.868659257888794,1.0,0.9999999403953552,27.0
1050.0,16.0,22.0,6.0,108.0,0.8435102105140686,0.8039826154708862,5.0,0.8955255746841431,0.868659257888794,1.0,0.9999999403953552,27.0
1051.0,16.0,22.0,6.0,108.0,0.865800142288208,0.8277994394302368,5.0,0.9029001593589783,0.868659257888794,1.0,1.0,27.0
1052.0,16.0,22.0,6.0,108.0,0.865800142288208,0.8277994394302368,5.0,0.9029001593589783,0.868659257888794,1.0,1.0,27.0
1053.0,16.0,22.0,6.0,108.0,0.865800142288208,0.8277994394302368,5.0,0.9029001593589783,0.868659257888794,1.0,1.0,27.0
1054.0,16.0,22.0,6.0,108.0,0.865800142288208,0.8277994394302368,5.0,0.9029001593589783,0.868659257888794,1.0,1.0,27.0
1055.0,16.0,22.0,6.0,108.0,0.8619199991226196,0.8028167486190796,5.0,0.7860827445983887,0.868659257888794,1.0,1.0,27.0
1056.0,16.0,22.0,6.0,108.0,0.8567924499511719,0.8020864725112915,5.0,0.812611997127533,0.868659257888794,1.0,1.0,27.0
1057.0,16.0,22.0,6.0,108.0,0.8614691495895386,0.8203833103179932,5.0,0.8877912759780884,0.868659257888794,1.0,1.0,27.0
1058.0,16.0,22.0,6.0,108.0,0.8753572702407837,0.8363189101219177,5.0,0.8979111909866333,0.868659257888794,1.0,0.9999999403953552,27.0
1059.0,16.0,22.0,6.0,108.0,0.8753572702407837,0.8363189101219177,5.0,0.8979111909866333,0.868659257888794,1.0,0.9999999403953552,27.0
1060.0,16.0,22.0,6.0,108.0,0.8753572702407837,0.8363189101219177,5.0,0.8979111909866333,0.868659257888794,1.0,0.9999999403953552,27.0
1061.0,16.0,22.0,6.0,108.0,0.8748458623886108,0.827587902545929,5.0,0.8552590608596802,0.868659257888794,1.0,1.0,27.0
1062.0,16.0,22.0,6.0,108.0,0.8748458623886108,0.827587902545929,5.0,0.8552590608596802,0.868659257888794,1.0,1.0,27.0
1063.0,16.0,22.0,6.0,108.0,0.899653434753418,0.8502615690231323,5.0,0.8433802127838135,0.868659257888794,1.0,1.0,27.0
1064.0,16.0,22.0,6.0,108.0,0.899653434753418,0.8502615690231323,5.0,0.8433802127838135,0.868659257888794,1.0,1.0,27.0
1065.0,16.0,22.0,6.0,108.0,0.899653434753418,0.8502615690231323,5.0,0.8433802127838135,0.868659257888794,1.0,1.0,27.0
1066.0,16.0,22.0,6.0,108.0,0.8572499752044678,0.8150219917297363,5.0,0.8819928169250488,0.868659257888794,1.0,0.9999999403953552,27.0
1067.0,16.0,22.0,6.0,108.0,0.8572499752044678,0.8150219917297363,5.0,0.8819928169250488,0.868659257888794,1.0,0.9999999403953552,27.0
1068.0,16.0,22.0,6.0,108.0,0.8572499752044678,0.8150219917297363,5.0,0.8819928169250488,0.868659257888794,1.0,0.9999999403953552,27.0
1069.0,16.0,22.0,6.0,108.0,0.8572499752044678,0.8150219917297363,5.0,0.8819928169250488,0.868659257888794,1.0,0.9999999403953552,27.0
1070.0,16.0,22.0,6.0,108.0,0.8572499752044678,0.8150219917297363,5.0,0.8819928169250488,0.868659257888794,1.0,0.9999999403953552,27.0
1071.0,16.0,22.0,6.0,108.0,0.8572499752044678,0.8150219917297363,5.0,0.8819928169250488,0.868659257888794,1.0,0.9999999403953552,27.0
1072.0,16.0,22.0,6.0,108.0,0.8572499752044678,0.8150219917297363,5.0,0.8819928169250488,0.868659257888794,1.0,0.9999999403953552,27.0
1073.0,16.0,22.0,6.0,108.0,0.8527884483337402,0.8380000591278076,5.0,0.9843953251838684,0.868659257888794,1.0,0.9999999403953552,27.0
1074.0,16.0,22.0,6.0,108.0,0.8531204462051392,0.8381409645080566,5.0,0.9839938879013062,0.868659257888794,1.0,1.0,27.0
1075.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
1076.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
1077.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
1078.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
1079.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
1080.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
1081.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
1082.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
1083.0,16.0,22.0,6.0,108.0,0.8531603217124939,0.838171124458313,5.0,0.9839734435081482,0.868659257888794,1.0,1.0,27.0
