threshold,category,frame,image_path,compare_model,membank_conf,membank_weird,membank_border,membank_tiny,membank_large,compare_conf,compare_weird,reason
0.25,membank_good_fda_mix_bad,422,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00423.jpg,fda_mix,0.8412,0,0,0,0,0.6791,1,threshold=0.25; membank conf=0.841 weird=0 border=0 tiny=0 large=0; compare conf=0.679 weird=1
0.25,membank_good_fda_mix_bad,423,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00424.jpg,fda_mix,0.7994,0,0,0,0,0.7583,1,threshold=0.25; membank conf=0.799 weird=0 border=0 tiny=0 large=0; compare conf=0.758 weird=1
0.25,membank_good_fda_mix_bad,424,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00425.jpg,fda_mix,0.8246,0,0,0,0,0.8366,1,threshold=0.25; membank conf=0.825 weird=0 border=0 tiny=0 large=0; compare conf=0.837 weird=1
0.25,membank_good_fda_mix_bad,444,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00445.jpg,fda_mix,0.8090,0,0,0,0,0.7273,1,threshold=0.25; membank conf=0.809 weird=0 border=0 tiny=0 large=0; compare conf=0.727 weird=1
0.25,fda_mix_good_membank_bad,457,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00458.jpg,fda_mix,0.6856,1,1,0,0,0.8801,0,threshold=0.25; membank conf=0.686 weird=1 border=1 tiny=0 large=0; compare conf=0.880 weird=0
0.25,membank_weird_or_border,457,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00458.jpg,,0.6856,1,1,0,0,,,threshold=0.25; membank conf=0.686 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,458,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00459.jpg,fda_mix,0.6530,0,0,0,0,0.8849,0,threshold=0.25; membank conf=0.653 weird=0 border=0 tiny=0 large=0; compare conf=0.885 weird=0
0.25,adapter_bad_membank_good,460,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00461.jpg,adapter_base,0.2621,0,0,0,0,0.1843,0,threshold=0.25; membank conf=0.262 weird=0 border=0 tiny=0 large=0; compare conf=0.184 weird=0
0.25,adapter_bad_membank_good,461,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00462.jpg,adapter_base,0.2621,0,0,0,0,0.1843,0,threshold=0.25; membank conf=0.262 weird=0 border=0 tiny=0 large=0; compare conf=0.184 weird=0
0.25,adapter_bad_membank_good,462,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00463.jpg,adapter_base,0.3024,0,0,0,0,0.1835,0,threshold=0.25; membank conf=0.302 weird=0 border=0 tiny=0 large=0; compare conf=0.184 weird=0
0.25,adapter_bad_membank_good,463,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00464.jpg,adapter_base,0.3147,0,0,0,0,0.2038,0,threshold=0.25; membank conf=0.315 weird=0 border=0 tiny=0 large=0; compare conf=0.204 weird=0
0.25,fda_mix_good_membank_bad,464,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00465.jpg,fda_mix,0.1121,0,0,0,0,0.6149,0,threshold=0.25; membank conf=0.112 weird=0 border=0 tiny=0 large=0; compare conf=0.615 weird=0
0.25,fda_mix_good_membank_bad,465,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00466.jpg,fda_mix,0.0865,0,0,0,0,0.8276,0,threshold=0.25; membank conf=0.087 weird=0 border=0 tiny=0 large=0; compare conf=0.828 weird=0
0.25,membank_no_detection_or_tiny_conf,465,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00466.jpg,,0.0865,0,0,0,0,,,threshold=0.25; membank conf=0.087 weird=0 border=0 tiny=0 large=0
0.25,fda_mix_good_membank_bad,466,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00467.jpg,fda_mix,0.1767,0,0,0,0,0.8699,0,threshold=0.25; membank conf=0.177 weird=0 border=0 tiny=0 large=0; compare conf=0.870 weird=0
0.25,fda_mix_good_membank_bad,467,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00468.jpg,fda_mix,0.1787,1,1,0,0,0.8761,0,threshold=0.25; membank conf=0.179 weird=1 border=1 tiny=0 large=0; compare conf=0.876 weird=0
0.25,membank_weird_or_border,467,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00468.jpg,,0.1787,1,1,0,0,,,threshold=0.25; membank conf=0.179 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,468,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00469.jpg,fda_mix,0.1227,1,1,0,0,0.8588,0,threshold=0.25; membank conf=0.123 weird=1 border=1 tiny=0 large=0; compare conf=0.859 weird=0
0.25,membank_weird_or_border,468,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00469.jpg,,0.1227,1,1,0,0,,,threshold=0.25; membank conf=0.123 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,469,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00470.jpg,fda_mix,0.1196,1,1,0,0,0.8551,0,threshold=0.25; membank conf=0.120 weird=1 border=1 tiny=0 large=0; compare conf=0.855 weird=0
0.25,membank_weird_or_border,469,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00470.jpg,,0.1196,1,1,0,0,,,threshold=0.25; membank conf=0.120 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,470,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00471.jpg,fda_mix,0.0494,0,0,0,0,0.8560,0,threshold=0.25; membank conf=0.049 weird=0 border=0 tiny=0 large=0; compare conf=0.856 weird=0
0.25,membank_no_detection_or_tiny_conf,470,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00471.jpg,,0.0494,0,0,0,0,,,threshold=0.25; membank conf=0.049 weird=0 border=0 tiny=0 large=0
0.25,fda_mix_good_membank_bad,471,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00472.jpg,fda_mix,0.1132,0,0,0,0,0.8934,0,threshold=0.25; membank conf=0.113 weird=0 border=0 tiny=0 large=0; compare conf=0.893 weird=0
0.25,fda_mix_good_membank_bad,472,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00473.jpg,fda_mix,0.0720,0,0,0,0,0.9026,0,threshold=0.25; membank conf=0.072 weird=0 border=0 tiny=0 large=0; compare conf=0.903 weird=0
0.25,membank_no_detection_or_tiny_conf,472,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00473.jpg,,0.0720,0,0,0,0,,,threshold=0.25; membank conf=0.072 weird=0 border=0 tiny=0 large=0
0.25,fda_mix_good_membank_bad,473,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00474.jpg,fda_mix,0.0871,0,0,0,0,0.8862,0,threshold=0.25; membank conf=0.087 weird=0 border=0 tiny=0 large=0; compare conf=0.886 weird=0
0.25,membank_no_detection_or_tiny_conf,473,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00474.jpg,,0.0871,0,0,0,0,,,threshold=0.25; membank conf=0.087 weird=0 border=0 tiny=0 large=0
0.25,fda_mix_good_membank_bad,474,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00475.jpg,fda_mix,0.2458,1,1,0,0,0.7562,0,threshold=0.25; membank conf=0.246 weird=1 border=1 tiny=0 large=0; compare conf=0.756 weird=0
0.25,membank_weird_or_border,474,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00475.jpg,,0.2458,1,1,0,0,,,threshold=0.25; membank conf=0.246 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,475,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00476.jpg,fda_mix,0.2458,1,1,0,0,0.7562,0,threshold=0.25; membank conf=0.246 weird=1 border=1 tiny=0 large=0; compare conf=0.756 weird=0
0.25,membank_weird_or_border,475,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00476.jpg,,0.2458,1,1,0,0,,,threshold=0.25; membank conf=0.246 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,476,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00477.jpg,fda_mix,0.5850,1,1,0,0,0.9048,0,threshold=0.25; membank conf=0.585 weird=1 border=1 tiny=0 large=0; compare conf=0.905 weird=0
0.25,membank_weird_or_border,476,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00477.jpg,,0.5850,1,1,0,0,,,threshold=0.25; membank conf=0.585 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,477,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00478.jpg,fda_mix,0.2682,1,1,0,0,0.8795,0,threshold=0.25; membank conf=0.268 weird=1 border=1 tiny=0 large=0; compare conf=0.879 weird=0
0.25,membank_weird_or_border,477,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00478.jpg,,0.2682,1,1,0,0,,,threshold=0.25; membank conf=0.268 weird=1 border=1 tiny=0 large=0
0.25,adapter_bad_membank_good,478,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00479.jpg,adapter_base,0.3922,0,0,0,0,0.1795,1,threshold=0.25; membank conf=0.392 weird=0 border=0 tiny=0 large=0; compare conf=0.179 weird=1
0.25,adapter_bad_membank_good,479,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00480.jpg,adapter_base,0.3922,0,0,0,0,0.1795,1,threshold=0.25; membank conf=0.392 weird=0 border=0 tiny=0 large=0; compare conf=0.179 weird=1
0.25,fda_mix_good_membank_bad,480,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00481.jpg,fda_mix,0.5232,1,1,0,0,0.8519,0,threshold=0.25; membank conf=0.523 weird=1 border=1 tiny=0 large=0; compare conf=0.852 weird=0
0.25,membank_weird_or_border,480,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00481.jpg,,0.5232,1,1,0,0,,,threshold=0.25; membank conf=0.523 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,481,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00482.jpg,fda_mix,0.5232,1,1,0,0,0.8519,0,threshold=0.25; membank conf=0.523 weird=1 border=1 tiny=0 large=0; compare conf=0.852 weird=0
0.25,membank_weird_or_border,481,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00482.jpg,,0.5232,1,1,0,0,,,threshold=0.25; membank conf=0.523 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,482,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00483.jpg,,0.3866,1,1,0,0,,,threshold=0.25; membank conf=0.387 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,483,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00484.jpg,fda_mix,0.3353,1,1,0,0,0.8545,0,threshold=0.25; membank conf=0.335 weird=1 border=1 tiny=0 large=0; compare conf=0.854 weird=0
0.25,membank_weird_or_border,483,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00484.jpg,,0.3353,1,1,0,0,,,threshold=0.25; membank conf=0.335 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,484,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00485.jpg,fda_mix,0.4011,1,1,0,0,0.8334,0,threshold=0.25; membank conf=0.401 weird=1 border=1 tiny=0 large=0; compare conf=0.833 weird=0
0.25,membank_weird_or_border,484,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00485.jpg,,0.4011,1,1,0,0,,,threshold=0.25; membank conf=0.401 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,485,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00486.jpg,fda_mix,0.3793,1,1,0,0,0.7790,0,threshold=0.25; membank conf=0.379 weird=1 border=1 tiny=0 large=0; compare conf=0.779 weird=0
0.25,membank_weird_or_border,485,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00486.jpg,,0.3793,1,1,0,0,,,threshold=0.25; membank conf=0.379 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,486,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00487.jpg,fda_mix,0.6357,1,1,0,0,0.9119,0,threshold=0.25; membank conf=0.636 weird=1 border=1 tiny=0 large=0; compare conf=0.912 weird=0
0.25,membank_weird_or_border,486,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00487.jpg,,0.6357,1,1,0,0,,,threshold=0.25; membank conf=0.636 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,487,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00488.jpg,fda_mix,0.4366,1,1,0,0,0.8231,0,threshold=0.25; membank conf=0.437 weird=1 border=1 tiny=0 large=0; compare conf=0.823 weird=0
0.25,membank_weird_or_border,487,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00488.jpg,,0.4366,1,1,0,0,,,threshold=0.25; membank conf=0.437 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,488,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00489.jpg,fda_mix,0.4573,1,1,0,0,0.7868,0,threshold=0.25; membank conf=0.457 weird=1 border=1 tiny=0 large=0; compare conf=0.787 weird=0
0.25,membank_weird_or_border,488,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00489.jpg,,0.4573,1,1,0,0,,,threshold=0.25; membank conf=0.457 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,489,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00490.jpg,fda_mix,0.4459,1,1,0,0,0.7744,0,threshold=0.25; membank conf=0.446 weird=1 border=1 tiny=0 large=0; compare conf=0.774 weird=0
0.25,membank_weird_or_border,489,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00490.jpg,,0.4459,1,1,0,0,,,threshold=0.25; membank conf=0.446 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,490,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00491.jpg,,0.4915,1,1,0,0,,,threshold=0.25; membank conf=0.492 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,491,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00492.jpg,fda_mix,0.4092,1,1,0,0,0.6811,0,threshold=0.25; membank conf=0.409 weird=1 border=1 tiny=0 large=0; compare conf=0.681 weird=0
0.25,membank_weird_or_border,491,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00492.jpg,,0.4092,1,1,0,0,,,threshold=0.25; membank conf=0.409 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,492,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00493.jpg,fda_mix,0.4017,1,1,0,0,0.8549,0,threshold=0.25; membank conf=0.402 weird=1 border=1 tiny=0 large=0; compare conf=0.855 weird=0
0.25,membank_weird_or_border,492,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00493.jpg,,0.4017,1,1,0,0,,,threshold=0.25; membank conf=0.402 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,493,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00494.jpg,fda_mix,0.4856,1,1,0,0,0.7855,0,threshold=0.25; membank conf=0.486 weird=1 border=1 tiny=0 large=0; compare conf=0.786 weird=0
0.25,membank_weird_or_border,493,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00494.jpg,,0.4856,1,1,0,0,,,threshold=0.25; membank conf=0.486 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,494,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00495.jpg,fda_mix,0.3982,1,1,0,0,0.9327,0,threshold=0.25; membank conf=0.398 weird=1 border=1 tiny=0 large=0; compare conf=0.933 weird=0
0.25,membank_weird_or_border,494,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00495.jpg,,0.3982,1,1,0,0,,,threshold=0.25; membank conf=0.398 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,495,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00496.jpg,fda_mix,0.5006,1,1,0,0,0.8451,0,threshold=0.25; membank conf=0.501 weird=1 border=1 tiny=0 large=0; compare conf=0.845 weird=0
0.25,membank_weird_or_border,495,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00496.jpg,,0.5006,1,1,0,0,,,threshold=0.25; membank conf=0.501 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,496,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00497.jpg,,0.5211,1,1,0,0,,,threshold=0.25; membank conf=0.521 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,497,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00498.jpg,fda_mix,0.6725,1,1,0,0,0.8352,0,threshold=0.25; membank conf=0.672 weird=1 border=1 tiny=0 large=0; compare conf=0.835 weird=0
0.25,membank_weird_or_border,497,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00498.jpg,,0.6725,1,1,0,0,,,threshold=0.25; membank conf=0.672 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,498,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00499.jpg,fda_mix,0.5886,1,1,0,0,0.8294,0,threshold=0.25; membank conf=0.589 weird=1 border=1 tiny=0 large=0; compare conf=0.829 weird=0
0.25,membank_weird_or_border,498,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00499.jpg,,0.5886,1,1,0,0,,,threshold=0.25; membank conf=0.589 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,499,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00500.jpg,fda_mix,0.5389,0,0,0,0,0.8393,0,threshold=0.25; membank conf=0.539 weird=0 border=0 tiny=0 large=0; compare conf=0.839 weird=0
0.25,adapter_bad_membank_good,500,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00501.jpg,adapter_base,0.5980,0,0,0,0,0.6132,0,threshold=0.25; membank conf=0.598 weird=0 border=0 tiny=0 large=0; compare conf=0.613 weird=0
0.25,membank_good_fda_mix_bad,506,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00507.jpg,fda_mix,0.5603,0,0,0,0,0.7129,1,threshold=0.25; membank conf=0.560 weird=0 border=0 tiny=0 large=0; compare conf=0.713 weird=1
0.25,membank_good_fda_mix_bad,508,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00509.jpg,fda_mix,0.6347,0,0,0,0,0.7716,1,threshold=0.25; membank conf=0.635 weird=0 border=0 tiny=0 large=0; compare conf=0.772 weird=1
0.25,membank_good_fda_mix_bad,514,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00515.jpg,fda_mix,0.5826,0,0,0,0,0.7082,1,threshold=0.25; membank conf=0.583 weird=0 border=0 tiny=0 large=0; compare conf=0.708 weird=1
0.25,membank_weird_or_border,515,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00516.jpg,,0.6033,1,1,0,0,,,threshold=0.25; membank conf=0.603 weird=1 border=1 tiny=0 large=0
0.25,membank_good_fda_mix_bad,518,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00519.jpg,fda_mix,0.4560,0,0,0,0,0.7981,1,threshold=0.25; membank conf=0.456 weird=0 border=0 tiny=0 large=0; compare conf=0.798 weird=1
0.25,membank_good_fda_mix_bad,519,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00520.jpg,fda_mix,0.3697,0,0,0,0,0.8310,1,threshold=0.25; membank conf=0.370 weird=0 border=0 tiny=0 large=0; compare conf=0.831 weird=1
0.25,membank_good_fda_mix_bad,523,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00524.jpg,fda_mix,0.4618,0,0,0,0,0.5632,1,threshold=0.25; membank conf=0.462 weird=0 border=0 tiny=0 large=0; compare conf=0.563 weird=1
0.25,membank_good_fda_mix_bad,524,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00525.jpg,fda_mix,0.4482,0,0,0,0,0.7166,1,threshold=0.25; membank conf=0.448 weird=0 border=0 tiny=0 large=0; compare conf=0.717 weird=1
0.25,membank_good_fda_mix_bad,525,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00526.jpg,fda_mix,0.4482,0,0,0,0,0.7166,1,threshold=0.25; membank conf=0.448 weird=0 border=0 tiny=0 large=0; compare conf=0.717 weird=1
0.25,membank_good_fda_mix_bad,526,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00527.jpg,fda_mix,0.5557,0,0,0,0,0.5705,1,threshold=0.25; membank conf=0.556 weird=0 border=0 tiny=0 large=0; compare conf=0.570 weird=1
0.25,membank_good_fda_mix_bad,527,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00528.jpg,fda_mix,0.5557,0,0,0,0,0.5705,1,threshold=0.25; membank conf=0.556 weird=0 border=0 tiny=0 large=0; compare conf=0.570 weird=1
0.25,membank_good_fda_mix_bad,528,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00529.jpg,fda_mix,0.4856,0,0,0,0,0.7923,1,threshold=0.25; membank conf=0.486 weird=0 border=0 tiny=0 large=0; compare conf=0.792 weird=1
0.25,membank_good_fda_mix_bad,529,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00530.jpg,fda_mix,0.3587,0,0,0,0,0.8247,1,threshold=0.25; membank conf=0.359 weird=0 border=0 tiny=0 large=0; compare conf=0.825 weird=1
0.25,membank_good_fda_mix_bad,530,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00531.jpg,fda_mix,0.3791,0,0,0,0,0.8548,1,threshold=0.25; membank conf=0.379 weird=0 border=0 tiny=0 large=0; compare conf=0.855 weird=1
0.25,membank_good_fda_mix_bad,531,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00532.jpg,fda_mix,0.3674,0,0,0,0,0.8786,1,threshold=0.25; membank conf=0.367 weird=0 border=0 tiny=0 large=0; compare conf=0.879 weird=1
0.25,membank_weird_or_border,536,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00537.jpg,,0.3435,1,1,0,0,,,threshold=0.25; membank conf=0.344 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,537,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00538.jpg,fda_mix,0.5196,0,0,0,0,0.9089,0,threshold=0.25; membank conf=0.520 weird=0 border=0 tiny=0 large=0; compare conf=0.909 weird=0
0.25,membank_good_fda_mix_bad,538,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00539.jpg,fda_mix,0.5539,0,0,0,0,0.7688,1,threshold=0.25; membank conf=0.554 weird=0 border=0 tiny=0 large=0; compare conf=0.769 weird=1
0.25,membank_good_fda_mix_bad,540,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00541.jpg,fda_mix,0.7247,0,0,0,0,0.3739,1,threshold=0.25; membank conf=0.725 weird=0 border=0 tiny=0 large=0; compare conf=0.374 weird=1
